grid,week,dateCap,Observers,Eartag,Fate_1,Weight,Sex,Repro_Male,Repro_Fem,Hindfoot,Fate_2,RHF_2,Weight_2,Fate_3,Weight_3,Fate_4,Weight_4,Maturity,Comments
Agnes,2027,19-Mar-2016,"Mike Peers, Adam Sprott, Camille Roberge, Yasmine Majchrzak",23757,11,1420,1,0,0,136,0,0,0,0,0,0,0,Adult,
Agnes,2027,19-Mar-2016,"Mike Peers, Adam Sprott, Camille Roberge, Yasmine Majchrzak",22831,11,1460,1,0,0,130,0,0,0,0,0,0,0,Adult,
Agnes,2027,19-Mar-2016,"Mike Peers, Adam Sprott, Camille Roberge, Yasmine Majchrzak",23207,11,1660,2,0,0,138,0,0,0,0,0,0,0,Adult,
Agnes,2027,19-Mar-2016,"Mike Peers, Adam Sprott, Camille Roberge, Yasmine Majchrzak",22197,11,1765,0,0,0,0,0,0,0,0,0,0,0,Adult,RC replace attempt -died during collaring-improper collaring by new tech
Agnes,2027,19-Mar-2016,"Mike Peers, Adam Sprott, Camille Roberge, Yasmine Majchrzak",22133,11,0,1,1,0,0,0,0,0,0,0,0,0,,
Agnes,2027,19-Mar-2016,"Mike Peers, Adam Sprott, Camille Roberge, Yasmine Majchrzak",23766,9,1070,2,0,0,127,0,0,0,0,0,0,0,Adult,
Agnes,2027,19-Mar-2016,"Mike Peers, Adam Sprott, Camille Roberge, Yasmine Majchrzak",23190,11,0,1,2,0,0,0,0,0,0,0,0,0,,
Agnes,2027,19-Mar-2016,"Mike Peers, Adam Sprott, Camille Roberge, Yasmine Majchrzak",23738,11,1595,2,0,0,142,0,0,0,0,0,0,0,Adult,
Agnes,2027,19-Mar-2016,"Mike Peers, Adam Sprott, Camille Roberge, Yasmine Majchrzak",22153,11,1560,1,0,0,131,0,0,0,0,0,0,0,Adult,
Agnes,2027,19-Mar-2016,"Mike Peers, Adam Sprott, Camille Roberge, Yasmine Majchrzak",22702,11,1570,1,0,0,140,0,0,0,0,0,0,0,Adult,
Agnes,2027,19-Mar-2016,"Mike Peers, Adam Sprott, Camille Roberge, Yasmine Majchrzak",22113,11,1695,2,0,0,138,0,0,0,0,0,0,0,Adult,rc chewed but pattern ok
Agnes,2027,19-Mar-2016,"Mike Peers, Adam Sprott, Camille Roberge, Yasmine Majchrzak",23262,11,1380,1,1,0,131,0,0,0,0,0,0,0,Adult,
Agnes,2027,19-Mar-2016,"Mike Peers, Adam Sprott, Camille Roberge, Yasmine Majchrzak",22709,11,1400,1,1,0,129,0,0,0,0,0,0,0,Adult,
Agnes,2027,19-Mar-2016,"Mike Peers, Adam Sprott, Camille Roberge, Yasmine Majchrzak",22108,11,1590,1,1,0,137,0,0,0,0,0,0,0,Adult,
Agnes,2027,19-Mar-2016,"Mike Peers, Adam Sprott, Camille Roberge, Yasmine Majchrzak",22874,11,0,1,1,0,0,0,0,0,0,0,0,0,,
Agnes,2027,19-Mar-2016,"Mike Peers, Adam Sprott, Camille Roberge, Yasmine Majchrzak",23253,11,0,1,1,0,0,0,0,0,0,0,0,0,,
Agnes,2027,19-Mar-2016,"Mike Peers, Adam Sprott, Camille Roberge, Yasmine Majchrzak",23263,11,0,1,1,0,0,0,0,0,0,0,0,0,,"food add, hand fed, mark on face?"
Agnes,2027,19-Mar-2016,"Mike Peers, Adam Sprott, Camille Roberge, Yasmine Majchrzak",23285,11,0,2,0,1,0,0,0,0,0,0,0,0,,
Agnes,2027,19-Mar-2016,"Mike Peers, Adam Sprott, Camille Roberge, Yasmine Majchrzak",22733,11,0,2,0,1,0,0,0,0,0,0,0,0,,acth hare
Agnes,2027,19-Mar-2016,"Mike Peers, Adam Sprott, Camille Roberge, Yasmine Majchrzak",22872,11,0,1,1,0,0,0,0,0,0,0,0,0,,
Agnes,2027,19-Mar-2016,"Mike Peers, Adam Sprott, Camille Roberge, Yasmine Majchrzak",22885,11,1685,2,0,1,143,0,0,0,0,0,0,0,Adult,hair sample
Agnes,2027,19-Mar-2016,"Mike Peers, Adam Sprott, Camille Roberge, Yasmine Majchrzak",23764,11,0,1,2,0,0,0,0,0,0,0,0,0,,
Agnes,2027,19-Mar-2016,"Mike Peers, Adam Sprott, Camille Roberge, Yasmine Majchrzak",22103,11,0,1,1,0,0,0,0,0,0,0,0,0,,
Agnes,1977,29-Mar-2015,"Allyson Menzies, Laurence Carter, Emily Studd",22757,11,0,0,0,0,0,0,0,0,0,0,0,0,,
Agnes,1977,29-Mar-2015,"Allyson Menzies, Laurence Carter, Emily Studd",22730,11,0,0,0,0,0,0,0,0,0,0,0,0,,
Agnes,1977,29-Mar-2015,"Allyson Menzies, Laurence Carter, Emily Studd",22868,11,0,0,0,0,0,0,0,0,0,0,0,0,,
Agnes,1977,29-Mar-2015,"Allyson Menzies, Laurence Carter, Emily Studd",22787,11,1165,2,0,1,134,0,0,0,0,0,0,0,Adult,
Agnes,1977,29-Mar-2015,"Allyson Menzies, Laurence Carter, Emily Studd",22706,11,0,0,0,0,0,0,0,0,0,0,0,0,,
Agnes,1977,29-Mar-2015,"Allyson Menzies, Laurence Carter, Emily Studd",22781,11,1245,2,0,1,138,0,0,0,0,0,0,0,Adult,
Agnes,1977,29-Mar-2015,"Allyson Menzies, Laurence Carter, Emily Studd",22755,11,0,0,0,0,0,0,0,0,0,0,0,0,,
Agnes,1977,29-Mar-2015,"Allyson Menzies, Laurence Carter, Emily Studd",22709,11,0,0,0,0,0,0,0,0,0,0,0,0,,
Agnes,1977,29-Mar-2015,"Allyson Menzies, Laurence Carter, Emily Studd",22756,11,1465,2,0,1,139,0,0,0,0,0,0,0,Adult,
Agnes,1977,29-Mar-2015,"Allyson Menzies, Laurence Carter, Emily Studd",22164,11,1515,2,0,1,140,0,0,0,0,0,0,0,Adult,
Agnes,1977,29-Mar-2015,"Allyson Menzies, Laurence Carter, Emily Studd",22163,11,0,0,0,0,0,0,0,0,0,0,0,0,,
Agnes,1977,29-Mar-2015,"Allyson Menzies, Laurence Carter, Emily Studd",22759,11,0,0,0,0,0,0,0,0,0,0,0,0,,
Agnes,1977,29-Mar-2015,"Allyson Menzies, Laurence Carter, Emily Studd",22779,11,1340,2,0,1,141,0,0,0,0,0,0,0,Adult,
Agnes,1977,29-Mar-2015,"Allyson Menzies, Laurence Carter, Emily Studd",22770,11,0,0,0,0,0,0,0,0,0,0,0,0,,
Agnes,1977,29-Mar-2015,"Allyson Menzies, Laurence Carter, Emily Studd",22865,9,1460,1,1,0,140,0,0,0,0,0,0,0,Adult,
Agnes,1977,29-Mar-2015,"Allyson Menzies, Laurence Carter, Emily Studd",22110,9,1450,2,0,1,137,0,0,0,0,0,0,0,Adult,
Agnes,1977,29-Mar-2015,"Allyson Menzies, Laurence Carter, Emily Studd",22138,11,1425,2,0,1,142,0,0,0,0,0,0,0,Adult,
Agnes,1977,29-Mar-2015,"Allyson Menzies, Laurence Carter, Emily Studd",22754,11,0,0,0,0,0,0,0,0,0,0,0,0,,
Agnes,1977,29-Mar-2015,"Allyson Menzies, Laurence Carter, Emily Studd",22104,11,1475,2,0,1,138,0,0,0,0,0,0,0,Adult,
Agnes,1977,29-Mar-2015,"Allyson Menzies, Laurence Carter, Emily Studd",22108,11,0,0,0,0,0,0,0,0,0,0,0,0,,
Agnes,1977,29-Mar-2015,"Allyson Menzies, Laurence Carter, Emily Studd",22156,11,1315,2,0,1,128,0,0,0,0,0,0,0,Adult,
Agnes,1977,29-Mar-2015,"Allyson Menzies, Laurence Carter, Emily Studd",22728,11,,0,0,0,0,0,0,0,0,0,0,0,Adult,
Agnes,1977,29-Mar-2015,"Allyson Menzies, Laurence Carter, Emily Studd",22166,11,0,0,0,0,0,0,0,0,0,0,0,0,,
Agnes,1977,29-Mar-2015,"Allyson Menzies, Laurence Carter, Emily Studd",22105,11,0,2,0,1,132,0,0,0,0,0,0,0,,
Agnes,1977,29-Mar-2015,"Allyson Menzies, Laurence Carter, Emily Studd",22154,11,1365,2,0,1,136,0,0,0,0,0,0,0,Adult,
Agnes,1977,29-Mar-2015,"Allyson Menzies, Laurence Carter, Emily Studd",22785,11,0,0,0,0,0,0,0,0,0,0,0,0,,
Agnes,1977,29-Mar-2015,"Allyson Menzies, Laurence Carter, Emily Studd",22762,11,0,0,0,0,0,0,0,0,0,0,0,0,,
Agnes,1978,05-Apr-2015,"Marina Morandini, Michael Peers, Allyson Menzies, Laurence Carter",22157,11,1425,2,0,1,138,0,0,0,0,0,0,0,Adult,
Agnes,1978,05-Apr-2015,"Marina Morandini, Michael Peers, Allyson Menzies, Laurence Carter",22709,11,0,0,0,0,0,0,0,0,0,0,0,0,Adult,
Agnes,1978,05-Apr-2015,"Marina Morandini, Michael Peers, Allyson Menzies, Laurence Carter",22103,11,0,1,0,0,0,0,0,0,0,0,0,0,Adult,
Agnes,1978,05-Apr-2015,"Marina Morandini, Michael Peers, Allyson Menzies, Laurence Carter",22104,11,1475,2,0,0,140,0,0,0,0,0,0,0,Adult,
Agnes,1978,05-Apr-2015,"Marina Morandini, Michael Peers, Allyson Menzies, Laurence Carter",22864,9,1160,2,0,0,135,0,0,0,0,0,0,0,Adult,
Agnes,1978,05-Apr-2015,"Marina Morandini, Michael Peers, Allyson Menzies, Laurence Carter",22754,11,0,1,0,0,0,0,0,0,0,0,0,0,Adult,
Agnes,1978,05-Apr-2015,"Marina Morandini, Michael Peers, Allyson Menzies, Laurence Carter",22138,11,1495,2,0,0,144,0,0,0,0,0,0,0,Adult,
Agnes,1978,05-Apr-2015,"Marina Morandini, Michael Peers, Allyson Menzies, Laurence Carter",22863,9,1325,2,0,0,141,0,0,0,0,0,0,0,Adult,
Agnes,1978,05-Apr-2015,"Marina Morandini, Michael Peers, Allyson Menzies, Laurence Carter",22153,11,,1,1,0,0,0,0,0,0,0,0,0,Adult,
Agnes,1978,05-Apr-2015,"Marina Morandini, Michael Peers, Allyson Menzies, Laurence Carter",22155,11,0,1,1,0,0,0,0,0,0,0,0,0,Adult,
Agnes,1978,05-Apr-2015,"Marina Morandini, Michael Peers, Allyson Menzies, Laurence Carter",22166,11,0,1,1,0,0,0,0,0,0,0,0,0,Adult,
Agnes,1978,05-Apr-2015,"Marina Morandini, Michael Peers, Allyson Menzies, Laurence Carter",22113,9,1725,1,2,0,143,0,0,0,0,0,0,0,Adult,
Agnes,1978,05-Apr-2015,"Marina Morandini, Michael Peers, Allyson Menzies, Laurence Carter",22107,11,1525,2,0,0,134,0,0,0,0,0,0,0,Adult,
Agnes,1978,05-Apr-2015,"Marina Morandini, Michael Peers, Allyson Menzies, Laurence Carter",22730,11,0,1,0,0,0,0,0,0,0,0,0,0,Adult,
Agnes,1978,05-Apr-2015,"Marina Morandini, Michael Peers, Allyson Menzies, Laurence Carter",22728,11,0,1,1,0,0,0,0,0,0,0,0,0,Adult,
Agnes,1978,05-Apr-2015,"Marina Morandini, Michael Peers, Allyson Menzies, Laurence Carter",22729,7,0,2,0,0,0,0,0,0,0,0,0,0,Adult,
Agnes,1978,05-Apr-2015,"Marina Morandini, Michael Peers, Allyson Menzies, Laurence Carter",22165,11,1525,2,0,0,140,0,0,0,0,0,0,0,Adult,PV #259
Agnes,1978,05-Apr-2015,"Marina Morandini, Michael Peers, Allyson Menzies, Laurence Carter",22868,11,0,1,0,0,0,0,0,0,0,0,0,0,Adult,
Agnes,1978,05-Apr-2015,"Marina Morandini, Michael Peers, Allyson Menzies, Laurence Carter",22105,7,0,2,0,0,0,0,0,0,0,0,0,0,Adult,
Agnes,1978,05-Apr-2015,"Marina Morandini, Michael Peers, Allyson Menzies, Laurence Carter",22128,9,1235,1,1,0,128,0,0,0,0,0,0,0,Adult,
Agnes,1978,05-Apr-2015,"Marina Morandini, Michael Peers, Allyson Menzies, Laurence Carter",22163,11,0,1,1,0,0,0,0,0,0,0,0,0,Adult,
Agnes,1978,05-Apr-2015,"Marina Morandini, Michael Peers, Allyson Menzies, Laurence Carter",22733,7,0,2,0,1,0,0,0,0,0,0,0,0,Adult,
Agnes,1978,05-Apr-2015,"Marina Morandini, Michael Peers, Allyson Menzies, Laurence Carter",22779,11,1305,2,0,1,139,0,0,0,0,0,0,0,Adult,
Agnes,1978,05-Apr-2015,"Marina Morandini, Michael Peers, Allyson Menzies, Laurence Carter",22133,11,0,1,1,0,0,0,0,0,0,0,0,0,Adult,
Agnes,1978,05-Apr-2015,"Marina Morandini, Michael Peers, Allyson Menzies, Laurence Carter",22872,11,0,1,1,0,0,0,0,0,0,0,0,0,Adult,
Agnes,1978,05-Apr-2015,"Marina Morandini, Michael Peers, Allyson Menzies, Laurence Carter",22124,9,1290,1,1,0,128,0,0,0,0,0,0,0,Adult,
Agnes,1978,05-Apr-2015,"Marina Morandini, Michael Peers, Allyson Menzies, Laurence Carter",22865,11,0,1,1,0,0,0,0,0,0,0,0,0,Adult,
Agnes,1978,05-Apr-2015,"Marina Morandini, Michael Peers, Allyson Menzies, Laurence Carter",22753,11,0,1,1,0,0,0,0,0,0,0,0,0,Adult,
Agnes,1978,05-Apr-2015,"Marina Morandini, Michael Peers, Allyson Menzies, Laurence Carter",22160,11,0,1,1,0,0,0,0,0,0,0,0,0,Adult,
Agnes,1979,12-Apr-2015,"Laurence Carter, Michael Peers,Yasmine Majchrzak, Marina Morandini",22734,1,0,1,1,0,0,0,0,0,0,0,0,0,Adult,
Agnes,1979,12-Apr-2015,"Laurence Carter, Michael Peers,Yasmine Majchrzak, Marina Morandini",22163,1,0,0,0,0,0,0,0,0,0,0,0,0,Adult,
Agnes,1979,12-Apr-2015,"Laurence Carter, Michael Peers,Yasmine Majchrzak, Marina Morandini",22133,1,0,1,1,0,0,0,0,0,0,0,0,0,Adult,
Agnes,1979,12-Apr-2015,"Laurence Carter, Michael Peers,Yasmine Majchrzak, Marina Morandini",22885,1,0,2,0,1,0,0,0,0,0,0,0,0,Adult,
Agnes,1979,12-Apr-2015,"Laurence Carter, Michael Peers,Yasmine Majchrzak, Marina Morandini",22865,1,0,1,1,0,0,0,0,0,0,0,0,0,Adult,
Agnes,1979,12-Apr-2015,"Laurence Carter, Michael Peers,Yasmine Majchrzak, Marina Morandini",22871,1,0,0,0,0,0,0,0,0,0,0,0,0,Adult,
Agnes,1979,12-Apr-2015,"Laurence Carter, Michael Peers,Yasmine Majchrzak, Marina Morandini",22160,1,0,1,1,0,0,0,0,0,0,0,0,0,Adult,
Agnes,1979,12-Apr-2015,"Laurence Carter, Michael Peers,Yasmine Majchrzak, Marina Morandini",22110,1,0,2,0,1,0,0,0,0,0,0,0,0,Adult,
Agnes,1979,12-Apr-2015,"Laurence Carter, Michael Peers,Yasmine Majchrzak, Marina Morandini",22155,11,0,0,0,0,0,0,0,0,0,0,0,0,Adult,
Agnes,1979,12-Apr-2015,"Laurence Carter, Michael Peers,Yasmine Majchrzak, Marina Morandini",22781,11,1315,2,0,1,135,0,0,0,0,0,0,0,Adult,
Agnes,1979,12-Apr-2015,"Laurence Carter, Michael Peers,Yasmine Majchrzak, Marina Morandini",22157,11,1365,2,0,1,137,0,0,0,0,0,0,0,Adult,
Agnes,1979,12-Apr-2015,"Laurence Carter, Michael Peers,Yasmine Majchrzak, Marina Morandini",22125,11,0,1,1,0,0,0,0,0,0,0,0,0,Adult,
Agnes,1979,12-Apr-2015,"Laurence Carter, Michael Peers,Yasmine Majchrzak, Marina Morandini",22756,11,1450,2,0,1,133,0,0,0,0,0,0,0,Adult,
Agnes,1979,12-Apr-2015,"Laurence Carter, Michael Peers,Yasmine Majchrzak, Marina Morandini",22104,11,1490,2,0,1,139,0,0,0,0,0,0,0,Adult,
Agnes,1979,12-Apr-2015,"Laurence Carter, Michael Peers,Yasmine Majchrzak, Marina Morandini",22764,11,1390,2,0,1,129,0,0,0,0,0,0,0,Adult,
Agnes,1979,12-Apr-2015,"Laurence Carter, Michael Peers,Yasmine Majchrzak, Marina Morandini",22754,11,0,1,1,0,0,0,0,0,0,0,0,0,Adult,
Agnes,1979,12-Apr-2015,"Laurence Carter, Michael Peers,Yasmine Majchrzak, Marina Morandini",22138,11,1465,2,0,1,140,0,0,0,0,0,0,0,Adult,Killed by lynx upon release.
Agnes,1979,12-Apr-2015,"Laurence Carter, Michael Peers,Yasmine Majchrzak, Marina Morandini",22107,11,1545,2,0,1,130,0,0,0,0,0,0,0,Adult,
Agnes,1979,12-Apr-2015,"Laurence Carter, Michael Peers,Yasmine Majchrzak, Marina Morandini",22105,11,0,0,0,0,0,0,0,0,0,0,0,0,Adult,
Agnes,1979,12-Apr-2015,"Laurence Carter, Michael Peers,Yasmine Majchrzak, Marina Morandini",22868,11,0,0,0,0,0,0,0,0,0,0,0,0,Adult,
Agnes,1979,12-Apr-2015,"Laurence Carter, Michael Peers,Yasmine Majchrzak, Marina Morandini",22165,11,1505,0,0,0,138,0,0,0,0,0,0,0,Adult,
Agnes,1980,19-Apr-2015,"Allyson Menzies, Emily Studd, Laurence Carter",22756,11,1485,2,0,0,131,0,0,0,0,0,0,0,Adult,
Agnes,1980,19-Apr-2015,"Allyson Menzies, Emily Studd, Laurence Carter",22759,11,0,1,1,0,0,0,0,0,0,0,0,0,Adult,
Agnes,1980,19-Apr-2015,"Allyson Menzies, Emily Studd, Laurence Carter",22108,11,0,1,1,0,0,0,0,0,0,0,0,0,Adult,
Agnes,1980,19-Apr-2015,"Allyson Menzies, Emily Studd, Laurence Carter",22764,11,1385,2,0,0,132,0,0,0,0,0,0,0,Adult,
Agnes,1980,19-Apr-2015,"Allyson Menzies, Emily Studd, Laurence Carter",22159,11,,2,0,0,0,0,0,0,0,0,0,0,Adult,
Agnes,1980,19-Apr-2015,"Allyson Menzies, Emily Studd, Laurence Carter",22113,11,0,1,1,0,,0,0,0,0,0,0,0,Adult,
Agnes,1980,19-Apr-2015,"Allyson Menzies, Emily Studd, Laurence Carter",22155,11,0,1,1,0,0,0,0,0,0,0,0,0,Adult,
Agnes,1980,19-Apr-2015,"Allyson Menzies, Emily Studd, Laurence Carter",22733,11,0,2,0,1,0,0,0,0,0,0,0,0,Adult,
Agnes,1980,19-Apr-2015,"Allyson Menzies, Emily Studd, Laurence Carter",22163,11,0,1,1,0,0,0,0,0,0,0,0,0,Adult,
Agnes,1980,19-Apr-2015,"Allyson Menzies, Emily Studd, Laurence Carter",22779,11,1325,2,1,1,141,0,0,0,0,0,0,0,Adult,
Agnes,1980,19-Apr-2015,"Allyson Menzies, Emily Studd, Laurence Carter",22133,11,0,1,1,0,0,0,0,0,0,0,0,0,Adult,
Agnes,1980,19-Apr-2015,"Allyson Menzies, Emily Studd, Laurence Carter",22885,11,0,1,1,0,0,0,0,0,0,0,0,0,Adult,
Agnes,1980,19-Apr-2015,"Allyson Menzies, Emily Studd, Laurence Carter",22872,11,0,1,1,0,0,0,0,0,0,0,0,0,Adult,
Agnes,1980,19-Apr-2015,"Allyson Menzies, Emily Studd, Laurence Carter",22865,11,0,1,1,0,0,0,0,0,0,0,0,0,Adult,
Agnes,1980,19-Apr-2015,"Allyson Menzies, Emily Studd, Laurence Carter",22763,11,0,1,1,0,0,0,0,0,0,0,0,0,Adult,
Agnes,1980,19-Apr-2015,"Allyson Menzies, Emily Studd, Laurence Carter",22762,11,0,2,0,1,0,0,0,0,0,0,0,0,Adult,
Agnes,1980,19-Apr-2015,"Allyson Menzies, Emily Studd, Laurence Carter",22153,11,0,1,1,0,0,0,0,0,0,0,0,0,Adult,
Agnes,1980,19-Apr-2015,"Allyson Menzies, Emily Studd, Laurence Carter",22107,11,1540,2,0,1,138,0,0,0,0,0,0,0,Adult,
Agnes,1980,19-Apr-2015,"Allyson Menzies, Emily Studd, Laurence Carter",22730,11,1150,0,0,0,0,0,0,0,0,0,0,0,Adult,
Agnes,1980,19-Apr-2015,"Allyson Menzies, Emily Studd, Laurence Carter",22105,11,0,0,0,0,0,0,0,0,0,0,0,0,Adult,
Agnes,1980,19-Apr-2015,"Allyson Menzies, Emily Studd, Laurence Carter",22119,9,1360,1,1,0,1,0,0,0,0,0,0,0,Adult,
Agnes,1980,19-Apr-2015,"Allyson Menzies, Emily Studd, Laurence Carter",22709,11,0,0,0,0,0,0,0,0,0,0,0,0,Adult,
Agnes,1981,27-Apr-2015,"Allyson Menzies, Yasmine Majchrzak, Michael Peers, Emily Studd",22851,9,1500,2,0,1,140,0,0,0,0,0,0,0,Adult,
Agnes,1981,27-Apr-2015,"Allyson Menzies, Yasmine Majchrzak, Michael Peers, Emily Studd",22733,11,0,2,0,1,0,0,0,0,0,0,0,0,Adult,
Agnes,1981,27-Apr-2015,"Allyson Menzies, Yasmine Majchrzak, Michael Peers, Emily Studd",22852,11,1240,1,1,1,144,0,0,0,0,0,0,0,Adult,
Agnes,1981,27-Apr-2015,"Allyson Menzies, Yasmine Majchrzak, Michael Peers, Emily Studd",22779,11,0,2,1,1,0,0,0,0,0,0,0,0,Adult,
Agnes,1981,27-Apr-2015,"Allyson Menzies, Yasmine Majchrzak, Michael Peers, Emily Studd",22865,11,0,1,1,0,0,11,0,0,0,0,0,0,Adult,
Agnes,1981,27-Apr-2015,"Allyson Menzies, Yasmine Majchrzak, Michael Peers, Emily Studd",22853,11,1200,2,0,1,139,11,0,0,0,0,0,0,Adult,
Agnes,1981,27-Apr-2015,"Allyson Menzies, Yasmine Majchrzak, Michael Peers, Emily Studd",22110,11,0,2,0,1,0,0,0,0,0,0,0,0,Adult,
Agnes,1981,27-Apr-2015,"Allyson Menzies, Yasmine Majchrzak, Michael Peers, Emily Studd",22702,11,0,1,1,0,0,11,0,0,0,0,0,0,Adult,
Agnes,1981,27-Apr-2015,"Allyson Menzies, Yasmine Majchrzak, Michael Peers, Emily Studd",22754,11,0,1,1,0,0,11,0,0,0,0,0,0,Adult,
Agnes,1981,27-Apr-2015,"Allyson Menzies, Yasmine Majchrzak, Michael Peers, Emily Studd",22108,11,0,1,1,0,0,11,0,0,0,0,0,0,Adult,
Agnes,1981,27-Apr-2015,"Allyson Menzies, Yasmine Majchrzak, Michael Peers, Emily Studd",22157,11,0,2,0,1,0,11,0,0,0,0,0,0,Adult,
Agnes,1981,27-Apr-2015,"Allyson Menzies, Yasmine Majchrzak, Michael Peers, Emily Studd",22153,11,0,1,1,0,0,0,0,0,0,0,0,0,Adult,
Agnes,1981,27-Apr-2015,"Allyson Menzies, Yasmine Majchrzak, Michael Peers, Emily Studd",22166,11,0,0,0,0,0,11,0,0,0,0,0,0,Adult,
Agnes,1981,27-Apr-2015,"Allyson Menzies, Yasmine Majchrzak, Michael Peers, Emily Studd",22802,9,1150,1,1,0,116,0,0,0,0,0,0,0,Adult,
Agnes,1981,27-Apr-2015,"Allyson Menzies, Yasmine Majchrzak, Michael Peers, Emily Studd",22803,9,1050,1,1,0,124,0,0,0,0,0,0,0,Adult,
Agnes,1981,27-Apr-2015,"Allyson Menzies, Yasmine Majchrzak, Michael Peers, Emily Studd",22781,11,0,2,0,1,0,11,0,0,0,0,0,0,Adult,
Agnes,1981,27-Apr-2015,"Allyson Menzies, Yasmine Majchrzak, Michael Peers, Emily Studd",22113,11,0,0,0,0,0,11,0,0,0,0,0,0,Adult,
Agnes,1981,27-Apr-2015,"Allyson Menzies, Yasmine Majchrzak, Michael Peers, Emily Studd",22155,11,0,1,1,0,0,11,0,0,0,0,0,0,Adult,
Agnes,1981,27-Apr-2015,"Allyson Menzies, Yasmine Majchrzak, Michael Peers, Emily Studd",22156,11,0,0,0,0,0,11,0,0,0,0,0,0,Adult,
Agnes,1981,27-Apr-2015,"Allyson Menzies, Yasmine Majchrzak, Michael Peers, Emily Studd",22786,11,0,0,0,0,0,11,0,0,0,0,0,0,Adult,
Agnes,1981,27-Apr-2015,"Allyson Menzies, Yasmine Majchrzak, Michael Peers, Emily Studd",22107,11,1565,0,0,0,0,0,0,0,0,0,0,0,Adult,Poop time = 0750
Agnes,1981,27-Apr-2015,"Allyson Menzies, Yasmine Majchrzak, Michael Peers, Emily Studd",22728,11,0,0,0,0,0,0,0,0,0,0,0,0,Adult,
Agnes,1981,27-Apr-2015,"Allyson Menzies, Yasmine Majchrzak, Michael Peers, Emily Studd",22730,11,0,0,0,0,0,0,0,0,0,0,0,0,Adult,
Agnes,1981,27-Apr-2015,"Allyson Menzies, Yasmine Majchrzak, Michael Peers, Emily Studd",22868,11,0,0,0,0,0,0,0,0,0,0,0,0,Adult,
Agnes,1981,27-Apr-2015,"Allyson Menzies, Yasmine Majchrzak, Michael Peers, Emily Studd",22118,9,1130,1,1,0,138,0,0,0,0,0,0,0,Adult,
Agnes,1981,27-Apr-2015,"Allyson Menzies, Yasmine Majchrzak, Michael Peers, Emily Studd",22159,11,0,0,0,0,0,0,0,0,0,0,0,0,Adult,
Agnes,1981,27-Apr-2015,"Allyson Menzies, Yasmine Majchrzak, Michael Peers, Emily Studd",22709,11,0,0,0,0,0,0,0,0,0,0,0,0,Adult,
Agnes,1981,27-Apr-2015,"Allyson Menzies, Yasmine Majchrzak, Michael Peers, Emily Studd",22103,11,0,0,0,0,0,0,0,0,0,0,0,0,Adult,
Agnes,1981,27-Apr-2015,"Allyson Menzies, Yasmine Majchrzak, Michael Peers, Emily Studd",22756,11,0,0,0,0,0,0,0,0,0,0,0,0,Adult,
Agnes,1981,27-Apr-2015,"Allyson Menzies, Yasmine Majchrzak, Michael Peers, Emily Studd",22706,11,0,1,1,0,0,0,0,0,0,0,0,0,Adult,
Agnes,1981,27-Apr-2015,"Allyson Menzies, Yasmine Majchrzak, Michael Peers, Emily Studd",22763,11,0,1,1,0,0,0,0,0,0,0,0,0,Adult,
Agnes,1981,27-Apr-2015,"Allyson Menzies, Yasmine Majchrzak, Michael Peers, Emily Studd",22871,11,0,1,1,0,0,0,0,0,0,0,0,0,Adult,
Agnes,1981,27-Apr-2015,"Allyson Menzies, Yasmine Majchrzak, Michael Peers, Emily Studd",22885,11,0,2,0,0,0,0,0,0,0,0,0,0,Adult,
Agnes,1981,27-Apr-2015,"Allyson Menzies, Yasmine Majchrzak, Michael Peers, Emily Studd",22882,9,1340,2,0,1,140,0,0,0,0,0,0,0,Adult,
Agnes,1981,27-Apr-2015,"Allyson Menzies, Yasmine Majchrzak, Michael Peers, Emily Studd",22884,9,1140,1,1,0,133,0,0,0,0,0,0,0,Adult,
Agnes,1981,27-Apr-2015,"Allyson Menzies, Yasmine Majchrzak, Michael Peers, Emily Studd",22133,11,0,0,0,0,0,0,0,0,0,0,0,0,Adult,
Agnes,1981,27-Apr-2015,"Allyson Menzies, Yasmine Majchrzak, Michael Peers, Emily Studd",22125,11,0,1,1,0,0,0,0,0,0,0,0,0,Adult,
Agnes,1982,04-May-2015,"Allyson Menzies, Yasmine Majchrzak, Michael Peers, Emily Studd, Manu L-C",22780,11,0,0,0,0,0,0,0,0,0,0,0,0,Adult,
Agnes,1982,04-May-2015,"Allyson Menzies, Yasmine Majchrzak, Michael Peers, Emily Studd, Manu L-C",22854,9,1355,2,0,1,134,0,0,0,0,0,0,0,Adult,
Agnes,1982,04-May-2015,"Allyson Menzies, Yasmine Majchrzak, Michael Peers, Emily Studd, Manu L-C",22781,11,0,0,0,0,0,11,0,0,11,0,11,1225,Adult,"captured 5th night, N18"
Agnes,1982,04-May-2015,"Allyson Menzies, Yasmine Majchrzak, Michael Peers, Emily Studd, Manu L-C",22118,11,0,0,0,0,0,11,0,0,11,0,11,0,Adult,
Agnes,1982,04-May-2015,"Allyson Menzies, Yasmine Majchrzak, Michael Peers, Emily Studd, Manu L-C",22702,11,0,1,1,0,0,11,0,0,11,0,11,0,Adult,
Agnes,1982,04-May-2015,"Allyson Menzies, Yasmine Majchrzak, Michael Peers, Emily Studd, Manu L-C",22113,11,0,0,0,0,0,11,0,0,11,0,11,1600,Adult,
